PUERTO,OPERACIÓN,AÑO,TIPO_CARGA,TONELADAS,REGIÓN,LATITUD,LONGITUD
Corral,Tránsito,2016,Sin tipificar,0.0,Los Ríos,-39.88,-73.42
Valdivia,Tránsito,2016,Sin tipificar,0.0,Los Ríos,-398256.0,-732508.0
Puerto Montt,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-41.48,-72.96
San José de Calbuco,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-41.79,-73.2
Calbuco,Tránsito,2016,Sin tipificar,0.0,Los Lagos,0,0
Castro,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-42.48,-73.76
Quellón,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-43.12,-73.58
Chonchi,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-42.62,-73.77
Chaitén,Tránsito,2016,Sin tipificar,0.0,Los Lagos,-42.91,-72.72
Melinka,Tránsito,2016,Sin tipificar,0.0,Aysén,-43.9,-73.75
Puerto Aguirre,Tránsito,2016,Sin tipificar,0.0,Aysén,-45.17,-73.52
Puerto Cisnes,Tránsito,2016,Sin tipificar,0.0,Aysén,-44.73,-72.69
Chacabuco,Tránsito,2016,Sin tipificar,0.0,Aysén,-45.47,-72.83
Lago General Carrera,Tránsito,2016,Sin tipificar,0.0,Aysén,0,0
Puerto Natales,Tránsito,2016,Sin tipificar,0.0,Magallanes,-51.75,-72.53
Isla Guarello,Tránsito,2016,Sin tipificar,0.0,Magallanes,0,0
Otway - Isla Riesco,Tránsito,2016,Sin tipificar,0.0,Magallanes,-52.94,-71.71
Punta Arenas,Tránsito,2016,Sin tipificar,0.0,Magallanes,-53.17,-70.9
Tres Puentes,Tránsito,2016,Sin tipificar,0.0,Magallanes,-53.12,-70.87
Cabo Negro,Tránsito,2016,Sin tipificar,0.0,Magallanes,-52.93,-70.8
Porvenir,Tránsito,2016,Sin tipificar,0.0,Magallanes,0,0
Puerto Williams,Tránsito,2016,Sin tipificar,0.0,Magallanes,-54.93,-67.61
Compra de naves,Tránsito,2016,Sin tipificar,0.0,0,0,0
Otros Puertos,Tránsito,2016,Sin tipificar,0.0,S/C,0,0
Arica,Importación,2016,Carga general,18824.0,Arica y Parinacota,-18.47,-70.33
Arica,Importación,2016,Granel sólido,39579.0,Arica y Parinacota,-18.47,-70.33
Arica,Importación,2016,Granel líquido,0.0,Arica y Parinacota,-18.47,-70.33
Arica,Importación,2016,Carga frigorizada,8088.0,Arica y Parinacota,-18.47,-70.33
Iquique,Importación,2016,Carga general,61471.0,Tarapacá,-20.2,-70.16
Iquique,Importación,2016,Granel sólido,0.0,Tarapacá,-20.2,-70.16
Iquique,Importación,2016,Granel líquido,0.0,Tarapacá,-20.2,-70.16
Iquique,Importación,2016,Carga frigorizada,9.0,Tarapacá,-20.2,-70.16
Punta Patache,Importación,2016,Carga general,0.0,Tarapacá,-20.8,-70.19
Punta Patache,Importación,2016,Granel sólido,80195.0,Tarapacá,-20.8,-70.19
Punta Patache,Importación,2016,Granel líquido,0.0,Tarapacá,-20.8,-70.19
Punta Patache,Importación,2016,Carga frigorizada,0.0,Tarapacá,-20.8,-70.19
Tocopilla,Importación,2016,Carga general,0.0,Antofagasta,-22.09,-70.21
Tocopilla,Importación,2016,Granel sólido,1962870.0,Antofagasta,-22.09,-70.21
Tocopilla,Importación,2016,Granel líquido,9288.0,Antofagasta,-22.09,-70.21
Tocopilla,Importación,2016,Carga frigorizada,0.0,Antofagasta,-22.09,-70.21
Caleta Michilla,Importación,2016,Carga general,0.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Importación,2016,Granel sólido,0.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Importación,2016,Granel líquido,192245.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Importación,2016,Carga frigorizada,0.0,Antofagasta,-22.72,-70.29
Mejillones,Importación,2016,Carga general,0.0,Antofagasta,-23.09,-70.42
Mejillones,Importación,2016,Granel sólido,2523960.0,Antofagasta,-23.09,-70.42
Mejillones,Importación,2016,Granel líquido,3643233.0,Antofagasta,-23.09,-70.42
Mejillones,Importación,2016,Carga frigorizada,219.0,Antofagasta,-23.09,-70.42
Puerto Angamos,Importación,2016,Carga general,583193.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Importación,2016,Granel sólido,1445973.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Importación,2016,Granel líquido,31088.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Importación,2016,Carga frigorizada,482.0,Antofagasta,-23.07,-70.39
Antofagasta,Importación,2016,Carga general,251383.0,Antofagasta,-23.65,-70.41
Antofagasta,Importación,2016,Granel sólido,281298.0,Antofagasta,-23.65,-70.41
Antofagasta,Importación,2016,Granel líquido,215264.0,Antofagasta,-23.65,-70.41
Antofagasta,Importación,2016,Carga frigorizada,3995.0,Antofagasta,-23.65,-70.41
Chañaral / Barquito,Importación,2016,Carga general,4.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Importación,2016,Granel sólido,0.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Importación,2016,Granel líquido,187856.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Importación,2016,Carga frigorizada,0.0,Atacama,-26.36,-70.65
Caldera / Calderilla,Importación,2016,Carga general,0.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Importación,2016,Granel sólido,0.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Importación,2016,Granel líquido,267032.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Importación,2016,Carga frigorizada,0.0,Atacama,-27.05,-70.84
Huasco / Guacolda,Importación,2016,Carga general,24611.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Importación,2016,Granel sólido,1389416.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Importación,2016,Granel líquido,0.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Importación,2016,Carga frigorizada,0.0,Atacama,-28.46,-71.25
Coquimbo,Importación,2016,Carga general,83358.0,Coquimbo,-29.95,-71.33
Coquimbo,Importación,2016,Granel sólido,0.0,Coquimbo,-29.95,-71.33
Coquimbo,Importación,2016,Granel líquido,2639.0,Coquimbo,-29.95,-71.33
Coquimbo,Importación,2016,Carga frigorizada,0.0,Coquimbo,-29.95,-71.33
Guayacán,Importación,2016,Carga general,0.0,Coquimbo,-29.97,-71.35
Guayacán,Importación,2016,Granel sólido,0.0,Coquimbo,-29.97,-71.35
Guayacán,Importación,2016,Granel líquido,38667.0,Coquimbo,-29.97,-71.35
Guayacán,Importación,2016,Carga frigorizada,0.0,Coquimbo,-29.97,-71.35
Ventanas,Importación,2016,Carga general,20406.0,Valparaíso,-32.75,-71.49
Ventanas,Importación,2016,Granel sólido,2862165.0,Valparaíso,-32.75,-71.49
Ventanas,Importación,2016,Granel líquido,53988.0,Valparaíso,-32.75,-71.49
Ventanas,Importación,2016,Carga frigorizada,0.0,Valparaíso,-32.75,-71.49
Quintero,Importación,2016,Carga general,521.0,Valparaíso,-32.77,-71.5
Quintero,Importación,2016,Granel sólido,0.0,Valparaíso,-32.77,-71.5
Quintero,Importación,2016,Granel líquido,9149522.0,Valparaíso,-32.77,-71.5
Quintero,Importación,2016,Carga frigorizada,0.0,Valparaíso,-32.77,-71.5
Valparaíso,Importación,2016,Carga general,4195289.0,Valparaíso,-33.03,-71.63
Valparaíso,Importación,2016,Granel sólido,0.0,Valparaíso,-33.03,-71.63
Valparaíso,Importación,2016,Granel líquido,0.0,Valparaíso,-33.03,-71.63
Valparaíso,Importación,2016,Carga frigorizada,200535.0,Valparaíso,-33.03,-71.63
San Antonio,Importación,2016,Carga general,5188242.0,Valparaíso,-33.59,-71.62
San Antonio,Importación,2016,Granel sólido,3313802.0,Valparaíso,-33.59,-71.62
San Antonio,Importación,2016,Granel líquido,135628.0,Valparaíso,-33.59,-71.62
San Antonio,Importación,2016,Carga frigorizada,552354.0,Valparaíso,-33.59,-71.62
Penco,Importación,2016,Carga general,0.0,Biobío,-36.73,-73.01
Penco,Importación,2016,Granel sólido,253848.0,Biobío,-36.73,-73.01
Penco,Importación,2016,Granel líquido,0.0,Biobío,-36.73,-73.01
Penco,Importación,2016,Carga frigorizada,0.0,Biobío,-36.73,-73.01
Lirquén,Importación,2016,Carga general,214244.0,Biobío,-36.71,-72.97
Lirquén,Importación,2016,Granel sólido,464413.0,Biobío,-36.71,-72.97
Lirquén,Importación,2016,Granel líquido,0.0,Biobío,-36.71,-72.97
Lirquén,Importación,2016,Carga frigorizada,5262.0,Biobío,-36.71,-72.97
Talcahuano,Importación,2016,Carga general,3829.0,Biobío,-36.71,-73.11
Talcahuano,Importación,2016,Granel sólido,7036.0,Biobío,-36.71,-73.11
Talcahuano,Importación,2016,Granel líquido,3393.0,Biobío,-36.71,-73.11
Talcahuano,Importación,2016,Carga frigorizada,113.0,Biobío,-36.71,-73.11
San Vicente,Importación,2016,Carga general,358491.0,Biobío,-36.73,-73.14
San Vicente,Importación,2016,Granel sólido,647478.0,Biobío,-36.73,-73.14
San Vicente,Importación,2016,Granel líquido,7615504.0,Biobío,-36.73,-73.14
San Vicente,Importación,2016,Carga frigorizada,34425.0,Biobío,-36.73,-73.14
Coronel,Importación,2016,Carga general,378758.0,Biobío,-37.04,-73.15
Coronel,Importación,2016,Granel sólido,2452561.0,Biobío,-37.04,-73.15
Coronel,Importación,2016,Granel líquido,154625.0,Biobío,-37.04,-73.15
Coronel,Importación,2016,Carga frigorizada,1920.0,Biobío,-37.04,-73.15
Puerto Montt,Importación,2016,Carga general,63438.0,Los Lagos,-41.48,-72.96
Puerto Montt,Importación,2016,Granel sólido,394881.0,Los Lagos,-41.48,-72.96
Puerto Montt,Importación,2016,Granel líquido,10309.0,Los Lagos,-41.48,-72.96
Puerto Montt,Importación,2016,Carga frigorizada,0.0,Los Lagos,-41.48,-72.96
San José de Calbuco,Importación,2016,Carga general,0.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Importación,2016,Granel sólido,259112.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Importación,2016,Granel líquido,89379.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Importación,2016,Carga frigorizada,0.0,Los Lagos,-41.79,-73.2
Chacabuco,Importación,2016,Carga general,874.0,Aysén,-45.47,-72.83
Chacabuco,Importación,2016,Granel sólido,0.0,Aysén,-45.47,-72.83
Chacabuco,Importación,2016,Granel líquido,0.0,Aysén,-45.47,-72.83
Chacabuco,Importación,2016,Carga frigorizada,0.0,Aysén,-45.47,-72.83
Punta Arenas,Importación,2016,Carga general,269.0,Magallanes,-53.17,-70.9
Punta Arenas,Importación,2016,Granel sólido,0.0,Magallanes,-53.17,-70.9
Punta Arenas,Importación,2016,Granel líquido,20098.0,Magallanes,-53.17,-70.9
Punta Arenas,Importación,2016,Carga frigorizada,8.0,Magallanes,-53.17,-70.9
Cabo Negro,Importación,2016,Carga general,14.0,Magallanes,-52.93,-70.8
Cabo Negro,Importación,2016,Granel sólido,0.0,Magallanes,-52.93,-70.8
Cabo Negro,Importación,2016,Granel líquido,0.0,Magallanes,-52.93,-70.8
Cabo Negro,Importación,2016,Carga frigorizada,0.0,Magallanes,-52.93,-70.8
Compra de naves,Importación,2016,Carga general,122190.0,0,0,0
Compra de naves,Importación,2016,Granel sólido,0.0,0,0,0
Compra de naves,Importación,2016,Granel líquido,0.0,0,0,0
Compra de naves,Importación,2016,Carga frigorizada,0.0,0,0,0
Otros Puertos,Importación,2016,Carga general,46.0,S/C,0,0
Otros Puertos,Importación,2016,Granel sólido,0.0,S/C,0,0
Otros Puertos,Importación,2016,Granel líquido,0.0,S/C,0,0
Otros Puertos,Importación,2016,Carga frigorizada,10.0,S/C,0,0
Arica,Exportación,2016,Carga general,148568.0,Arica y Parinacota,-18.47,-70.33
Arica,Exportación,2016,Granel sólido,0.0,Arica y Parinacota,-18.47,-70.33
Arica,Exportación,2016,Granel líquido,497.0,Arica y Parinacota,-18.47,-70.33
Arica,Exportación,2016,Carga frigorizada,3318.0,Arica y Parinacota,-18.47,-70.33
Iquique,Exportación,2016,Carga general,294368.0,Tarapacá,-20.2,-70.16
Iquique,Exportación,2016,Granel sólido,40979.0,Tarapacá,-20.2,-70.16
Iquique,Exportación,2016,Granel líquido,0.0,Tarapacá,-20.2,-70.16
Iquique,Exportación,2016,Carga frigorizada,813.0,Tarapacá,-20.2,-70.16
Patillos,Exportación,2016,Carga general,3.0,Tarapacá,-20.75,-70.19
Patillos,Exportación,2016,Granel sólido,4297899.0,Tarapacá,-20.75,-70.19
Patillos,Exportación,2016,Granel líquido,0.0,Tarapacá,-20.75,-70.19
Patillos,Exportación,2016,Carga frigorizada,0.0,Tarapacá,-20.75,-70.19
Punta Patache,Exportación,2016,Carga general,5.0,Tarapacá,-20.8,-70.19
Punta Patache,Exportación,2016,Granel sólido,3243062.0,Tarapacá,-20.8,-70.19
Punta Patache,Exportación,2016,Granel líquido,0.0,Tarapacá,-20.8,-70.19
Punta Patache,Exportación,2016,Carga frigorizada,0.0,Tarapacá,-20.8,-70.19
Tocopilla,Exportación,2016,Carga general,368991.0,Antofagasta,-22.09,-70.21
Tocopilla,Exportación,2016,Granel sólido,1784919.0,Antofagasta,-22.09,-70.21
Tocopilla,Exportación,2016,Granel líquido,0.0,Antofagasta,-22.09,-70.21
Tocopilla,Exportación,2016,Carga frigorizada,0.0,Antofagasta,-22.09,-70.21
Caleta Michilla,Exportación,2016,Carga general,4.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Exportación,2016,Granel sólido,828106.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Exportación,2016,Granel líquido,0.0,Antofagasta,-22.72,-70.29
Caleta Michilla,Exportación,2016,Carga frigorizada,0.0,Antofagasta,-22.72,-70.29
Mejillones,Exportación,2016,Carga general,179.0,Antofagasta,-23.09,-70.42
Mejillones,Exportación,2016,Granel sólido,0.0,Antofagasta,-23.09,-70.42
Mejillones,Exportación,2016,Granel líquido,21.0,Antofagasta,-23.09,-70.42
Mejillones,Exportación,2016,Carga frigorizada,0.0,Antofagasta,-23.09,-70.42
Puerto Angamos,Exportación,2016,Carga general,2166198.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Exportación,2016,Granel sólido,173338.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Exportación,2016,Granel líquido,572.0,Antofagasta,-23.07,-70.39
Puerto Angamos,Exportación,2016,Carga frigorizada,1304.0,Antofagasta,-23.07,-70.39
Antofagasta,Exportación,2016,Carga general,942463.0,Antofagasta,-23.65,-70.41
Antofagasta,Exportación,2016,Granel sólido,634062.0,Antofagasta,-23.65,-70.41
Antofagasta,Exportación,2016,Granel líquido,536.0,Antofagasta,-23.65,-70.41
Antofagasta,Exportación,2016,Carga frigorizada,811.0,Antofagasta,-23.65,-70.41
Caleta Coloso,Exportación,2016,Carga general,28.0,Antofagasta,-23.76,-70.47
Caleta Coloso,Exportación,2016,Granel sólido,2336914.0,Antofagasta,-23.76,-70.47
Caleta Coloso,Exportación,2016,Granel líquido,0.0,Antofagasta,-23.76,-70.47
Caleta Coloso,Exportación,2016,Carga frigorizada,0.0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Exportación,2016,Carga general,10421.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Exportación,2016,Granel sólido,180925.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Exportación,2016,Granel líquido,0.0,Atacama,-26.36,-70.65
Chañaral / Barquito,Exportación,2016,Carga frigorizada,0.0,Atacama,-26.36,-70.65
Caldera / Calderilla,Exportación,2016,Carga general,197.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Exportación,2016,Granel sólido,6774551.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Exportación,2016,Granel líquido,0.0,Atacama,-27.05,-70.84
Caldera / Calderilla,Exportación,2016,Carga frigorizada,47055.0,Atacama,-27.05,-70.84
Huasco / Guacolda,Exportación,2016,Carga general,140.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Exportación,2016,Granel sólido,7736328.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Exportación,2016,Granel líquido,24.0,Atacama,-28.46,-71.25
Huasco / Guacolda,Exportación,2016,Carga frigorizada,16250.0,Atacama,-28.46,-71.25
Coquimbo,Exportación,2016,Carga general,204.0,Coquimbo,-29.95,-71.33
Coquimbo,Exportación,2016,Granel sólido,720910.0,Coquimbo,-29.95,-71.33
Coquimbo,Exportación,2016,Granel líquido,115.0,Coquimbo,-29.95,-71.33
Coquimbo,Exportación,2016,Carga frigorizada,22337.0,Coquimbo,-29.95,-71.33
Guayacán,Exportación,2016,Carga general,5.0,Coquimbo,-29.97,-71.35
Guayacán,Exportación,2016,Granel sólido,1559677.0,Coquimbo,-29.97,-71.35
Guayacán,Exportación,2016,Granel líquido,0.0,Coquimbo,-29.97,-71.35
Guayacán,Exportación,2016,Carga frigorizada,0.0,Coquimbo,-29.97,-71.35
Punta Chungo,Exportación,2016,Carga general,1.0,Coquimbo,-31.89,-71.5
Punta Chungo,Exportación,2016,Granel sólido,1259110.0,Coquimbo,-31.89,-71.5
Punta Chungo,Exportación,2016,Granel líquido,0.0,Coquimbo,-31.89,-71.5
Punta Chungo,Exportación,2016,Carga frigorizada,0.0,Coquimbo,-31.89,-71.5
Ventanas,Exportación,2016,Carga general,231.0,Valparaíso,-32.75,-71.49
Ventanas,Exportación,2016,Granel sólido,1632777.0,Valparaíso,-32.75,-71.49
Ventanas,Exportación,2016,Granel líquido,12329.0,Valparaíso,-32.75,-71.49
Ventanas,Exportación,2016,Carga frigorizada,0.0,Valparaíso,-32.75,-71.49
Quintero,Exportación,2016,Carga general,480.0,Valparaíso,-32.77,-71.5
Quintero,Exportación,2016,Granel sólido,0.0,Valparaíso,-32.77,-71.5
Quintero,Exportación,2016,Granel líquido,149892.0,Valparaíso,-32.77,-71.5
Quintero,Exportación,2016,Carga frigorizada,0.0,Valparaíso,-32.77,-71.5
Valparaíso,Exportación,2016,Carga general,1587632.0,Valparaíso,-33.03,-71.63
Valparaíso,Exportación,2016,Granel sólido,0.0,Valparaíso,-33.03,-71.63
Valparaíso,Exportación,2016,Granel líquido,122872.0,Valparaíso,-33.03,-71.63
Valparaíso,Exportación,2016,Carga frigorizada,1678124.0,Valparaíso,-33.03,-71.63
San Antonio,Exportación,2016,Carga general,2163268.0,Valparaíso,-33.59,-71.62
San Antonio,Exportación,2016,Granel sólido,180113.0,Valparaíso,-33.59,-71.62
San Antonio,Exportación,2016,Granel líquido,87299.0,Valparaíso,-33.59,-71.62
San Antonio,Exportación,2016,Carga frigorizada,1266548.0,Valparaíso,-33.59,-71.62
Penco,Exportación,2016,Carga general,11.0,Biobío,-36.73,-73.01
Penco,Exportación,2016,Granel sólido,6211.0,Biobío,-36.73,-73.01
Penco,Exportación,2016,Granel líquido,0.0,Biobío,-36.73,-73.01
Penco,Exportación,2016,Carga frigorizada,0.0,Biobío,-36.73,-73.01
Lirquén,Exportación,2016,Carga general,3540707.0,Biobío,-36.71,-72.97
Lirquén,Exportación,2016,Granel sólido,0.0,Biobío,-36.71,-72.97
Lirquén,Exportación,2016,Granel líquido,6097.0,Biobío,-36.71,-72.97
Lirquén,Exportación,2016,Carga frigorizada,246019.0,Biobío,-36.71,-72.97
Talcahuano,Exportación,2016,Carga general,3905.0,Biobío,-36.71,-73.11
Talcahuano,Exportación,2016,Granel sólido,0.0,Biobío,-36.71,-73.11
Talcahuano,Exportación,2016,Granel líquido,33130.0,Biobío,-36.71,-73.11
Talcahuano,Exportación,2016,Carga frigorizada,7659.0,Biobío,-36.71,-73.11
San Vicente,Exportación,2016,Carga general,2455832.0,Biobío,-36.73,-73.14
San Vicente,Exportación,2016,Granel sólido,1276297.0,Biobío,-36.73,-73.14
San Vicente,Exportación,2016,Granel líquido,217020.0,Biobío,-36.73,-73.14
San Vicente,Exportación,2016,Carga frigorizada,327786.0,Biobío,-36.73,-73.14
Coronel,Exportación,2016,Carga general,2977596.0,Biobío,-37.04,-73.15
Coronel,Exportación,2016,Granel sólido,2229439.0,Biobío,-37.04,-73.15
Coronel,Exportación,2016,Granel líquido,21756.0,Biobío,-37.04,-73.15
Coronel,Exportación,2016,Carga frigorizada,212326.0,Biobío,-37.04,-73.15
Corral,Exportación,2016,Carga general,54.0,Los Ríos,-39.88,-73.42
Corral,Exportación,2016,Granel sólido,939126.0,Los Ríos,-39.88,-73.42
Corral,Exportación,2016,Granel líquido,0.0,Los Ríos,-39.88,-73.42
Corral,Exportación,2016,Carga frigorizada,0.0,Los Ríos,-39.88,-73.42
Puerto Montt,Exportación,2016,Carga general,11749.0,Los Lagos,-41.48,-72.96
Puerto Montt,Exportación,2016,Granel sólido,0.0,Los Lagos,-41.48,-72.96
Puerto Montt,Exportación,2016,Granel líquido,1008.0,Los Lagos,-41.48,-72.96
Puerto Montt,Exportación,2016,Carga frigorizada,0.0,Los Lagos,-41.48,-72.96
San José de Calbuco,Exportación,2016,Carga general,56.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Exportación,2016,Granel sólido,785521.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Exportación,2016,Granel líquido,0.0,Los Lagos,-41.79,-73.2
San José de Calbuco,Exportación,2016,Carga frigorizada,0.0,Los Lagos,-41.79,-73.2
Chacabuco,Exportación,2016,Carga general,1307.0,Aysén,-45.47,-72.83
Chacabuco,Exportación,2016,Granel sólido,72559.0,Aysén,-45.47,-72.83
Chacabuco,Exportación,2016,Granel líquido,0.0,Aysén,-45.47,-72.83
Chacabuco,Exportación,2016,Carga frigorizada,0.0,Aysén,-45.47,-72.83
Otway - Isla Riesco,Exportación,2016,Carga general,0.0,Magallanes,-52.94,-71.71
Otway - Isla Riesco,Exportación,2016,Granel sólido,870242.0,Magallanes,-52.94,-71.71
Otway - Isla Riesco,Exportación,2016,Granel líquido,0.0,Magallanes,-52.94,-71.71
Otway - Isla Riesco,Exportación,2016,Carga frigorizada,0.0,Magallanes,-52.94,-71.71
Punta Arenas,Exportación,2016,Carga general,1720.0,Magallanes,-53.17,-70.9
Punta Arenas,Exportación,2016,Granel sólido,0.0,Magallanes,-53.17,-70.9
Punta Arenas,Exportación,2016,Granel líquido,16836.0,Magallanes,-53.17,-70.9
Punta Arenas,Exportación,2016,Carga frigorizada,186.0,Magallanes,-53.17,-70.9
Cabo Negro,Exportación,2016,Carga general,1.0,Magallanes,-52.93,-70.8
Cabo Negro,Exportación,2016,Granel sólido,0.0,Magallanes,-52.93,-70.8
Cabo Negro,Exportación,2016,Granel líquido,421157.0,Magallanes,-52.93,-70.8
Cabo Negro,Exportación,2016,Carga frigorizada,0.0,Magallanes,-52.93,-70.8
Puerto Williams,Exportación,2016,Carga general,0.0,Magallanes,-54.93,-67.61
Puerto Williams,Exportación,2016,Granel sólido,0.0,Magallanes,-54.93,-67.61
Puerto Williams,Exportación,2016,Granel líquido,4347.0,Magallanes,-54.93,-67.61
Puerto Williams,Exportación,2016,Carga frigorizada,0.0,Magallanes,-54.93,-67.61
Compra de naves,Exportación,2016,Carga general,21087.0,0,0,0
Compra de naves,Exportación,2016,Granel sólido,0.0,0,0,0
Compra de naves,Exportación,2016,Granel líquido,0.0,0,0,0
Compra de naves,Exportación,2016,Carga frigorizada,0.0,0,0,0
Otros Puertos,Exportación,2016,Carga general,0.0,S/C,0,0
Otros Puertos,Exportación,2016,Granel sólido,0.0,S/C,0,0
Otros Puertos,Exportación,2016,Granel líquido,0.0,S/C,0,0
Otros Puertos,Exportación,2016,Carga frigorizada,0.0,S/C,0,0
Chacabuco,Importación,2007,Carga general,3.0,Aysén,-45.47,-72.83
Penco,Exportación,2007,Carga general,4.0,Biobío,-36.73,-73.01
Caldera / Calderilla,Importación,2007,Carga general,13.0,Atacama,-27.05,-70.84
Otros Puertos,Exportación,2007,Carga frigorizada,20.0,S/C,0,0
Puerto Montt,Exportación,2007,Carga frigorizada,23.0,Los Lagos,-41.48,-72.96
San José de Calbuco,Exportación,2007,Carga general,27.0,Los Lagos,-41.79,-73.2
